Stat Name,Value
stone_brick_stairs,6
black_bed,6
mangrove_door,6
anvil,6
granite_slab,6
red_glazed_terracotta,6
stripped_cherry_log,6
cherry_hanging_sign,6
blackstone_wall,6
gray_carpet,6
powered_rail,6
diamond_shovel,5
golden_carrot,5
glistering_melon_slice,5
oak_pressure_plate,5
campfire,5
diamond_pickaxe,5
iron_axe,5
nether_wart_block,5
gray_wool,4
brick_stairs,4
brick_slab,4
cobblestone_slab,4
heavy_weighted_pressure_plate,4
granite_stairs,4
piston,4
diorite_slab,4
dark_oak_wood,4
mangrove_fence_gate,4
diamond_axe,4
oak_wood,4
red_bed,4
wooden_hoe,3
light_blue_shulker_box,3
oak_door,3
birch_sign,3
iron_sword,3
diamond_boots,3
golden_helmet,3
iron_boots,3
stone_sword,3
carrot_on_a_stick,3
diamond_helmet,2
stone_pressure_plate,2
netherite_helmet,2
dispenser,2
dark_oak_fence_gate,2
polished_andesite_slab,2
flint_and_steel,2
netherite_chestplate,2
brown_shulker_box,2
diamond_chestplate,2
loom,2
diamond_leggings,2
netherite_boots,2
netherite_pickaxe,2
wooden_pickaxe,2
iron_chestplate,2
netherite_leggings,2
observer,2
cherry_fence_gate,2
diamond_sword,2
stone_axe,2
cherry_pressure_plate,1
birch_boat,1
beacon,1
name_tag,1
soul_campfire,1
smithing_table,1
golden_leggings,1
jukebox,1
diamond_hoe,1
red_banner,1
light_gray_shulker_box,1
red_shulker_box,1
spruce_boat,1
fermented_spider_eye,1
note_block,1
cake,1
chiseled_tuff,1
golden_boots,1
iron_helmet,1
netherite_sword,1
netherite_shovel,1
birch_fence_gate,1
wooden_shovel,1
stone_shovel,1
netherite_axe,1
dried_kelp,1
gray_shulker_box,1
cyan_shulker_box,1
wooden_axe,1
iron_leggings,1
smoker,1
diamond_block,1
yellow_shulker_box,1
iron_hoe,1
air,0
