Stat Name,Value
oak_chest_boat,5
jungle_boat,5
rabbit_hide,5
spruce_door,5
birch_door,5
bubble_coral_fan,5
polished_tuff,5
wither_skeleton_skull,5
ghast_tear,5
fishing_rod,5
mud_brick_slab,5
lightning_rod,4
stripped_warped_stem,4
chorus_flower,4
cherry_planks,4
warped_fungus_on_a_stick,4
mossy_stone_bricks,4
birch_fence,4
lava_bucket,4
damaged_anvil,4
coal_block,4
black_concrete_powder,4
writable_book,4
oak_door,4
glow_item_frame,4
tuff_bricks,4
gray_wool,4
melon_seeds,4
activator_rail,4
phantom_membrane,4
red_stained_glass_pane,4
bamboo_mosaic,4
smithing_table,3
purple_shulker_box,3
music_disc_cat,3
jukebox,3
cyan_stained_glass,3
honey_bottle,3
gray_concrete_powder,3
polished_blackstone_wall,3
polished_blackstone,3
smooth_quartz,3
smooth_quartz_stairs,3
vine,3
andesite_wall,3
muddy_mangrove_roots,3
oxidized_copper_bulb,3
prismarine,3
polished_blackstone_bricks,3
stripped_dark_oak_wood,3
cobbled_deepslate_stairs,3
flower_pot,3
music_disc_otherside,3
amethyst_cluster,3
target,3
cobbled_deepslate_slab,3
bamboo_planks,3
brain_coral_fan,3
gold_ore,3
bubble_coral,2
big_dripleaf,2
medium_amethyst_bud,2
mangrove_fence_gate,2
golden_horse_armor,2
light_gray_carpet,2
stripped_cherry_log,2
netherite_sword,2
netherite_pickaxe,2
decorated_pot,2
emerald_ore,2
oxeye_daisy,2
oak_fence_gate,2
oak_wood,2
netherite_shovel,2
mud_brick_stairs,2
yellow_stained_glass_pane,2
end_stone_brick_slab,2
warped_planks,2
light_gray_bed,2
mangrove_door,2
stripped_spruce_wood,2
cracked_stone_bricks,2
crafter,2
deepslate_tile_wall,2
jungle_door,2
mangrove_stairs,2
brain_coral,2
poisonous_potato,2
polished_blackstone_button,2
gold_block,2
diamond_horse_armor,2
blue_shulker_box,2
chiseled_tuff_bricks,2
polished_blackstone_brick_stairs,1
dark_oak_pressure_plate,1
cherry_boat,1
green_terracotta,1
blackstone_wall,1
dune_armor_trim_smithing_template,1
brown_wool,1
dark_oak_boat,1
snout_armor_trim_smithing_template,1
stone_shovel,1
yellow_terracotta,1
pufferfish_bucket,1
magenta_stained_glass,1
rib_armor_trim_smithing_template,1
black_bed,1
netherite_axe,1
music_disc_11,1
tube_coral,1
pink_tulip,1
ward_armor_trim_smithing_template,1
coast_armor_trim_smithing_template,1
pearlescent_froglight,1
jungle_hanging_sign,1
sculk_catalyst,1
golden_sword,1
blue_stained_glass_pane,1
netherite_upgrade_smithing_template,1
enchanted_golden_apple,1
netherite_chestplate,1
green_concrete_powder,1
powder_snow_bucket,1
mangrove_slab,1
stripped_bamboo_block,1
fermented_spider_eye,1
bamboo_pressure_plate,1
tube_coral_fan,1
sandstone_stairs,1
white_shulker_box,1
jungle_button,1
sea_lantern,1
stone_axe,1
polished_diorite,1
black_shulker_box,1
bamboo_raft,1
nether_star,1
light_gray_wool,1
iron_horse_armor,1
soul_campfire,1
lime_stained_glass,1
carrot_on_a_stick,1
dried_kelp_block,1
