Stat Name,Value
weeping_vines,42
emerald,41
magma_block,40
dark_oak_sapling,40
golden_carrot,39
black_bed,38
oak_sign,36
glowstone,35
lead,33
red_mushroom,32
light_gray_shulker_box,32
oak_fence,32
sculk_sensor,32
yellow_wool,31
dark_oak_planks,30
muddy_mangrove_roots,29
ochre_froglight,27
azure_bluet,27
light_gray_carpet,26
clay_ball,24
tnt,24
birch_fence,24
hay_block,22
mangrove_stairs,22
black_terracotta,22
spider_eye,22
warped_roots,21
shield,21
mangrove_wood,20
oak_leaves,20
stripped_spruce_wood,19
golden_boots,19
deepslate_brick_slab,19
brown_mushroom,19
crimson_nylium,18
warped_nylium,18
cocoa_beans,18
cobblestone_wall,18
diamond_pickaxe,17
gold_ingot,17
emerald_ore,17
light_gray_dye,17
pumpkin_seeds,17
iron_bars,16
flint,16
crimson_roots,16
white_stained_glass_pane,16
stone_stairs,16
stone_slab,15
coarse_dirt,15
furnace,15
golden_leggings,15
copper_ingot,15
polished_blackstone_bricks,15
white_carpet,14
mangrove_trapdoor,14
mutton,14
painting,14
nether_brick_fence,14
pumpkin,13
golden_helmet,12
twisting_vines,12
cornflower,12
quartz,12
soul_soil,11
oxeye_daisy,11
light_gray_bed,10
polished_diorite_slab,10
glow_berries,10
iron_sword,10
poisonous_potato,10
anvil,9
water_bucket,9
green_stained_glass_pane,9
azalea,9
iron_pickaxe,9
cracked_polished_blackstone_bricks,9
lime_shulker_box,8
stone_pickaxe,8
flowering_azalea,8
iron_boots,8
blue_wool,8
name_tag,8
chain,8
black_wool,8
diamond_leggings,7
cauldron,7
stone_sword,7
netherite_pickaxe,7
yellow_shulker_box,7
iron_leggings,7
goat_horn,7
leather_chestplate,7
leather_boots,7
black_banner,7
sculk_catalyst,7
stone_brick_slab,7
black_dye,6
iron_door,6
brown_wool,6
deepslate_coal_ore,6
diorite_stairs,6
bucket,6
andesite_wall,6
iron_axe,6
saddle,6
chainmail_chestplate,6
wooden_axe,6
diamond_sword,5
blaze_rod,5
feather,5
diamond_boots,5
diamond_shovel,5
diamond_axe,5
beacon,5
orange_tulip,5
diorite_wall,5
clay,5
red_carpet,5
white_bed,5
polished_diorite_stairs,5
spruce_pressure_plate,4
golden_chestplate,4
stonecutter,4
diamond_helmet,4
glowstone_dust,4
flint_and_steel,4
diamond_chestplate,4
peony,4
glass_bottle,4
leather_helmet,4
hopper,4
white_tulip,4
snow_block,4
pink_petals,4
magma_cream,4
warped_trapdoor,4
wither_skeleton_skull,4
slime_block,4
allium,4
oak_boat,4
phantom_membrane,4
stripped_mangrove_wood,4
netherite_boots,4
gray_carpet,4
cooked_chicken,4
book,4
dark_oak_trapdoor,3
sculk_shrieker,3
tropical_fish,3
red_tulip,3
leather_leggings,3
elytra,3
brown_stained_glass_pane,3
netherite_sword,3
minecart,3
raw_copper_block,3
sandstone,3
oak_door,3
shears,3
oak_chest_boat,3
light_gray_stained_glass,3
stone_axe,3
gray_wool,3
black_carpet,3
potion,3
cactus,3
deepslate_brick_stairs,3
mud_brick_stairs,3
mossy_stone_bricks,3
stone_hoe,3
ghast_tear,3
lily_of_the_valley,3
yellow_carpet,3
sugar,3
netherite_helmet,3
blue_shulker_box,3
wooden_hoe,3
spruce_wood,3
iron_chestplate,2
chainmail_boots,2
music_disc_cat,2
diamond_ore,2
netherite_leggings,2
lever,2
chainmail_helmet,2
diamond_hoe,2
stone_shovel,2
totem_of_undying,2
white_banner,2
dark_oak_slab,2
melon_seeds,2
baked_potato,2
gilded_blackstone,2
rose_bush,2
crossbow,2
andesite_slab,2
chicken,2
oak_trapdoor,2
light_blue_bed,2
stone_pressure_plate,2
pink_tulip,2
pearlescent_froglight,2
deepslate_emerald_ore,2
spruce_door,2
smithing_table,1
enchanted_book,1
brewing_stand,1
golden_sword,1
pufferfish,1
enchanted_golden_apple,1
composter,1
deepslate_tile_stairs,1
orange_bed,1
netherite_chestplate,1
mangrove_door,1
gray_concrete_powder,1
honeycomb,1
warped_wart_block,1
snout_armor_trim_smithing_template,1
spruce_button,1
iron_shovel,1
cracked_stone_bricks,1
cyan_wool,1
fern,1
blue_bed,1
warped_stem,1
pufferfish_bucket,1
orange_shulker_box,1
jungle_door,1
netherite_shovel,1
spruce_hanging_sign,1
glass,1
netherite_axe,1
music_disc_13,1
jungle_leaves,1
spruce_fence_gate,1
golden_apple,1
nether_star,1
packed_ice,1
item_frame,1
cyan_carpet,1
stone_button,1
iron_horse_armor,1
carrot_on_a_stick,1
yellow_bed,1
polished_andesite_slab,1
raw_iron_block,1
lava_bucket,1
chainmail_leggings,1
iron_helmet,1
netherite_hoe,1
